time,PM2.5 env,particles 2.5um,Temperature,Gas,Humidity,Pressure,Altitude
1771629728.8184416,3,0,14.44640625,155101,49.49285351071877,1007.1424602785578,50.973985039031355
1771629729.8317566,3,0,14.438984375,154392,49.547816056766095,1007.1355560196808,51.031749964073455
1771629730.84505,3,0,14.431171875,155530,49.60895494975328,1007.1367093458732,51.02210056415192
1771629731.8585198,3,0,14.4219921875,154817,49.62030618452377,1007.1321511652587,51.06023701518709
1771629732.8714397,3,0,14.4102734375,155530,49.65618959995434,1007.1373583309396,51.01667078031927
1771629733.884358,3,0,14.40109375,155817,49.67375040990565,1007.1310603974537,51.06936304834861
1771629734.89705,3,0,14.388984375,154959,49.69718219540775,1007.1147601291744,51.20574205416365
1771629735.9104755,3,0,14.3758984375,155817,49.70808702621205,1007.100342779147,51.326368789188436
1771629736.9218237,3,0,14.36125,157123,49.718811959537646,1007.0972847340869,51.351954946274
1771629737.9330497,3,0,14.346796875,157123,49.74818725597052,1007.087589306539,51.43307540042151
1771629738.9442387,3,0,14.3337109375,157123,49.74667565362783,1007.067954467593,51.5973596287294
1771629739.9554472,3,0,14.321796875,157563,49.78876902607095,1007.0624055413077,51.64378783241529
1771629740.9667072,3,0,14.306953125,157710,49.85538287224018,1007.0433770418799,51.80300201742461
1771629741.9800096,3,0,14.293671875,158600,49.816574015785534,1007.0251618109282,51.95541375039771
1771629742.993423,3,0,14.2805859375,158154,49.86475943634055,1007.0003107327299,52.163353000952256
1771629744.0068517,4,0,14.2684765625,158154,49.88199903197073,1006.973577607965,52.387044752633734
1771629745.0197995,4,0,14.2579296875,157858,49.92427923324185,1006.9546128167135,52.545737212080454
1771629746.033188,4,0,14.2497265625,158154,49.966840157012854,1006.9394761660537,52.672398519510196
1771629747.0465858,4,0,14.2450390625,158154,49.99116501565719,1006.9248657433033,52.79465788999442
1771629748.0618773,4,0,14.24015625,158600,50.03412589511799,1006.9081978551917,52.93413579355017
1771629749.0745008,4,0,14.23625,158749,50.08965122064898,1006.8948636595642,53.045718501239755
1771629750.0878727,4,0,14.2346875,159198,50.114354781930956,1006.8731873528315,53.22711189861711
1771629751.101369,4,0,14.2346875,160256,50.13302069083649,1006.8644944537062,53.299857398098005
1771629752.1148381,4,0,14.233125,160561,50.20752262935814,1006.8497725824928,53.42305679823017
1771629753.1281788,4,0,14.2325390625,160561,50.19500514137961,1006.8331685003773,53.562009156496
1771629754.1416943,4,0,14.2341015625,160409,50.26989654209206,1006.8218116690607,53.6570506183038
1771629755.1551142,4,0,14.23703125,160256,50.33874960137455,1006.8231190212916,53.64610978756317
1771629756.1664526,4,0,14.2501171875,160867,50.421278688944,1006.8236264480299,53.641863291566686
1771629757.177667,4,0,14.2606640625,160714,50.50978832258124,1006.8234639864926,53.64322288127736
1771629758.1888978,4,0,14.2735546875,161638,50.6485381309537,1006.8253898079959,53.62710629587937
1771629759.2001202,4,0,14.2887890625,160561,50.53801906446435,1006.8502683704296,53.418907792653535
1771629760.2114189,4,0,14.310859375,160867,50.79026493420018,1006.8619676946546,53.321002378142886
1771629761.2246482,4,0,14.331171875,160256,50.855122305048894,1006.8760116829992,53.203476934684915
1771629762.2376337,4,1,14.3555859375,161021,50.80800721872815,1006.8984915673193,53.01535946334301
1771629763.2489743,4,1,14.387421875,161638,50.85548264558649,1006.9070055791265,52.944112903973696
1771629764.2602153,4,1,14.437421875,154675,50.80512488341013,1006.8999591680787,53.003078319828646
1771629765.2714827,4,1,14.5016796875,159348,50.712736059484264,1006.9248769387134,52.79456420675176
1771629766.282702,4,1,14.571015625,159650,50.75835791069838,1006.9424171923483,52.64778831540525
1771629767.2939262,4,1,14.646796875,160867,50.79851429652517,1006.944367059663,52.63147205930301
1771629768.3051417,4,1,14.731171875,161948,50.914730980685135,1006.9690204286583,52.425177827428655
1771629769.3163874,4,1,14.817890625,161948,50.7874344956555,1006.9765926320873,52.36181603491055
1771629770.3276088,4,1,14.8971875,163676,50.871813096920036,1006.9807222024796,52.32726126445263
1771629771.3388135,4,1,14.9661328125,163201,50.79868672587395,1006.9992617384468,52.17213046141656
1771629772.350018,4,1,15.04015625,162572,50.726184681573365,1007.0208492938362,51.9914980667616
1771629773.3632488,4,1,15.1091015625,163201,50.628121749014056,1007.0480587992176,51.76382885608542
1771629774.376633,4,2,15.1675,162416,50.62252558067303,1007.0580430664099,51.68028907062299
1771629775.3903055,4,2,15.2159375,163359,50.62200191528078,1007.0604673898612,51.66000451224187
1771629776.4037197,4,2,15.2614453125,162260,50.55867882401571,1007.0702913900826,51.57780651813046
1771629777.417414,4,2,15.305390625,162260,50.49518982977767,1007.1019395430973,51.31300895438607
1771629778.429769,4,2,15.3684765625,162416,50.34039115648647,1007.128237421699,51.09298183391132
1771629779.4444678,4,2,15.4458203125,161638,50.287138828441506,1007.1220431240849,51.14480740029149
1771629780.45797,4,2,15.53546875,162416,50.27900051002394,1007.1167290145888,51.189268939873216
1771629781.4713778,4,2,15.6298046875,161948,50.20283077182045,1007.1172809807426,51.18465079792741
1771629782.484754,4,2,15.7133984375,162886,50.038189966348156,1007.1351276396333,51.03533404380202
1771629783.4981952,4,2,15.7868359375,162729,50.06553229604031,1007.1450998918685,50.95190062957423
1771629784.5111647,4,2,15.8485546875,162886,50.141370005661194,1007.1167685470718,51.188938182899115
1771629785.5245,4,2,15.8969921875,163043,50.17203162414424,1007.0998800087291,51.33024070867251
1771629786.5378816,4,2,15.93390625,163043,50.12651810222625,1007.0920827171884,51.39547950555413
1771629787.5505745,4,2,15.9618359375,162572,50.21712032780451,1007.0766042528458,51.524986762597585
1771629788.5641017,4,2,15.986640625,163676,50.313645903081735,1007.0647432983446,51.62422765186683
1771629789.57845,4,3,15.99875,163676,50.42121148319411,1007.054847045026,51.70703056371351
1771629790.5918055,4,3,16.0040234375,163994,50.49054454945351,1007.0564703102167,51.6934485011686
1771629791.6051714,4,3,16.0122265625,164474,50.560254417451226,1007.0558957504807,51.69825591219908
1771629792.618671,3,2,16.024921875,164956,50.59926955251119,1007.0574135917172,51.68555595521185
1771629793.6300223,3,2,16.029609375,165279,50.59982806790533,1007.0511072041476,51.73832234679009
1771629794.6413004,3,2,16.0325390625,165929,50.55017355648454,1007.0593700813698,51.669185797960296
1771629795.652545,4,2,16.0346875,166256,50.50043967254726,1007.052411407982,51.72740987624214
1771629796.6638129,4,2,16.0364453125,165604,50.41944537169104,1007.0465593986772,51.77637461185475
1771629797.6750426,4,2,16.037421875,167245,50.33215303103541,1007.0411773092223,51.821407653275806
1771629798.687283,4,2,16.034296875,166420,50.26313481050895,1007.0482876272263,51.76191421203871
1771629799.700575,4,2,16.0290234375,168078,50.175179674485484,1007.043178087493,51.804666710196685
1771629800.7140973,4,2,16.0243359375,166420,50.124741712272446,1007.0459975691142,51.781075545417444
1771629801.727593,4,2,16.0169140625,167910,50.04283503204857,1007.0443593839537,51.79478256071415
